model_name,chunker,token_size,overlap,loss_total,ndcg_at_10,map_at_10,mrr_at_10,recall_at_20,precision_at_1,precision_at_10,loss_ndcg,loss_map,loss_mrr,loss_rec,loss_decay,loss_rob,loss_cost,nauc_ndcg_at_10_max,nauc_ndcg_at_10_std,cost_norm,rel_path
intfloat_e5_base,recursive_token,448,48,0.578974,0.320130,0.204230,0.486062,0.521690,0.327730,0.234450,0.679870,0.795770,0.513938,0.478310,0.284625,0.008450,0.000000,0.228508,0.060396,1.000000,intfloat_e5_base_recursive_token_c448_o48/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,recursive_token,448,0,0.579228,0.318050,0.200300,0.468263,0.521640,0.298320,0.234870,0.681950,0.799700,0.531737,0.478360,0.212691,0.015315,0.000000,0.224311,0.054748,1.000000,intfloat_e5_large_recursive_token_c448_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1,fixed_token,384,0,0.579327,0.316510,0.200090,0.468557,0.518070,0.300420,0.237710,0.683490,0.799910,0.531443,0.481930,0.208741,0.000000,0.000000,0.221466,0.003018,1.000000,nomic_ai_nomic_embed_text_v1_fixed_token_c384_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,fixed_token,448,0,0.579372,0.319960,0.208360,0.474688,0.512840,0.322480,0.233610,0.680040,0.791640,0.525312,0.487160,0.275583,0.000000,0.000000,0.224243,0.031134,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c448_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,fixed_token,448,32,0.579761,0.319180,0.202630,0.469249,0.518170,0.309870,0.231410,0.680820,0.797370,0.530751,0.481830,0.253203,0.000000,0.000000,0.244245,0.045251,1.000000,intfloat_e5_large_fixed_token_c448_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1.5,fixed_token,448,32,0.580057,0.315630,0.206000,0.463219,0.518950,0.306720,0.236130,0.684370,0.794000,0.536781,0.481050,0.230145,0.000000,0.000000,0.272742,0.042739,1.000000,nomic_ai_nomic_embed_text_v1.5_fixed_token_c448_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
nomic_ai_nomic_embed_text_v1.5,recursive_token,448,16,0.580233,0.316950,0.206030,0.463822,0.513700,0.308820,0.235820,0.683050,0.793970,0.536178,0.486300,0.236384,0.000000,0.000000,0.257206,0.031586,1.000000,nomic_ai_nomic_embed_text_v1.5_recursive_token_c448_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,recursive_token,448,16,0.580353,0.320990,0.207900,0.467314,0.534350,0.313030,0.240020,0.679010,0.792100,0.532686,0.465650,0.233236,0.097665,0.000000,0.203846,0.046758,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c448_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1,hierarchical_section,448,16,0.580499,0.319410,0.205310,0.474756,0.510720,0.306720,0.244330,0.680590,0.794690,0.525244,0.489280,0.203410,0.073445,0.000000,0.197378,0.024134,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c448_o16/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_large_en_v1.5,recursive_token,448,0,0.580650,0.320370,0.205890,0.471837,0.533080,0.316180,0.241180,0.679630,0.794110,0.528163,0.466920,0.237207,0.092525,0.000000,0.208971,0.054952,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c448_o0/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1.5,recursive_token,448,0,0.581383,0.315940,0.204920,0.468398,0.516150,0.319330,0.236340,0.684060,0.795080,0.531602,0.483850,0.259888,0.000000,0.000000,0.231125,0.026423,1.000000,nomic_ai_nomic_embed_text_v1.5_recursive_token_c448_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,hierarchical_section,448,16,0.582304,0.313440,0.200650,0.468308,0.513650,0.313030,0.239920,0.686560,0.799350,0.531692,0.486350,0.233556,0.000000,0.000000,0.205327,0.000122,1.000000,BAAI_bge_large_en_v1.5_hierarchical_section_c448_o16/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
BAAI_bge_large_en_v1.5,fixed_token,448,48,0.582323,0.315360,0.201150,0.478563,0.531210,0.330880,0.235610,0.684640,0.798850,0.521437,0.468790,0.287929,0.020920,0.000000,0.200685,0.009738,1.000000,BAAI_bge_large_en_v1.5_fixed_token_c448_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_large,recursive_token,448,32,0.582726,0.313860,0.198290,0.461765,0.519390,0.302520,0.231510,0.686140,0.801710,0.538235,0.480610,0.234728,0.000000,0.000000,0.244467,0.045774,1.000000,intfloat_e5_large_recursive_token_c448_o32/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,fixed_token,448,0,0.582779,0.319690,0.206980,0.475979,0.496080,0.326680,0.227100,0.680310,0.793020,0.524021,0.503920,0.304824,0.000000,0.000000,0.257120,0.070616,1.000000,intfloat_e5_small_fixed_token_c448_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1,fixed_token,384,16,0.582855,0.309430,0.197860,0.457199,0.515650,0.286760,0.235400,0.690570,0.802140,0.542801,0.484350,0.179105,0.000000,0.000000,0.220714,0.036736,1.000000,nomic_ai_nomic_embed_text_v1_fixed_token_c384_o16/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
intfloat_e5_base,recursive_token,448,32,0.583330,0.317330,0.198640,0.478898,0.531070,0.317230,0.236550,0.682670,0.801360,0.521102,0.468930,0.254327,0.082745,0.000000,0.223720,0.080538,1.000000,intfloat_e5_base_recursive_token_c448_o32/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1.5,recursive_token,448,32,0.583700,0.312990,0.199570,0.475711,0.516830,0.322480,0.234030,0.687010,0.800430,0.524289,0.483170,0.274281,0.000000,0.000000,0.238913,0.039961,1.000000,nomic_ai_nomic_embed_text_v1.5_recursive_token_c448_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_large,fixed_token,448,48,0.583710,0.314060,0.199250,0.470809,0.511700,0.313030,0.230780,0.685940,0.800750,0.529191,0.488300,0.262754,0.000000,0.000000,0.246731,0.016172,1.000000,intfloat_e5_large_fixed_token_c448_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1.5,fixed_token,448,48,0.584078,0.312610,0.202130,0.474427,0.509950,0.322480,0.234660,0.687390,0.797870,0.525573,0.490050,0.272327,0.000000,0.000000,0.277929,0.017823,1.000000,nomic_ai_nomic_embed_text_v1.5_fixed_token_c448_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
nomic_ai_nomic_embed_text_v1,hierarchical_section,448,32,0.584460,0.320780,0.206530,0.487631,0.514660,0.328780,0.243910,0.679220,0.793470,0.512369,0.485340,0.258136,0.148780,0.000000,0.185947,0.031406,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c448_o32/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,448,0,0.584820,0.310820,0.200780,0.470502,0.493930,0.305670,0.236660,0.689180,0.799220,0.529498,0.506070,0.225766,0.000000,0.000000,0.236861,0.028303,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c448_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
nomic_ai_nomic_embed_text_v1.5,recursive_token,448,48,0.585958,0.311390,0.199800,0.469198,0.502710,0.315130,0.231720,0.688610,0.800200,0.530802,0.497290,0.264684,0.000000,0.000000,0.236557,0.032472,1.000000,nomic_ai_nomic_embed_text_v1.5_recursive_token_c448_o48/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,recursive_token,448,32,0.586172,0.317200,0.202490,0.484470,0.530090,0.337180,0.236030,0.682800,0.797510,0.515530,0.469910,0.299988,0.117335,0.000000,0.193272,0.033478,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c448_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,semantic_fixed,448,0,0.586243,0.315670,0.202890,0.489059,0.473590,0.344540,0.240230,0.684330,0.797110,0.510941,0.526410,0.302752,0.000000,0.000000,0.219112,0.035102,1.000000,intfloat_e5_small_semantic_fixed_c448_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_fixed,448,0,0.586270,0.314100,0.199340,0.497935,0.490420,0.356090,0.240550,0.685900,0.800660,0.502065,0.509580,0.324469,0.001900,0.000000,0.203113,0.006986,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c448_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_large,recursive_token,448,48,0.586395,0.310380,0.195670,0.463882,0.511090,0.305670,0.228050,0.689620,0.804330,0.536118,0.488910,0.253934,0.000000,0.000000,0.248166,0.056044,1.000000,intfloat_e5_large_recursive_token_c448_o48/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,recursive_token,448,48,0.586973,0.312700,0.200890,0.467451,0.517600,0.315130,0.233190,0.687300,0.799110,0.532549,0.482400,0.260020,0.067408,0.000000,0.203348,0.033659,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c448_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_base,recursive_token,448,64,0.587104,0.315570,0.200290,0.477597,0.517480,0.313030,0.232560,0.684430,0.799710,0.522403,0.482520,0.257068,0.116457,0.000000,0.205270,0.057123,1.000000,intfloat_e5_base_recursive_token_c448_o64/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
nomic_ai_nomic_embed_text_v1,hierarchical_section,448,48,0.587497,0.312920,0.200250,0.471363,0.504200,0.310920,0.241390,0.687080,0.799750,0.528637,0.495800,0.223627,0.094713,0.000000,0.196566,0.031017,1.000000,nomic_ai_nomic_embed_text_v1_hierarchical_section_c448_o48/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1.5,fixed_token,448,64,0.588298,0.307390,0.196890,0.459562,0.504300,0.305670,0.229940,0.692610,0.803110,0.540438,0.495700,0.247751,0.000000,0.000000,0.266790,0.029782,1.000000,nomic_ai_nomic_embed_text_v1.5_fixed_token_c448_o64/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_large,hierarchical_section,448,0,0.588395,0.307220,0.191850,0.462603,0.494770,0.300420,0.235820,0.692780,0.808150,0.537397,0.505230,0.215032,0.000000,0.000000,0.238956,0.033425,1.000000,intfloat_e5_large_hierarchical_section_c448_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_large_en_v1.5,hierarchical_section,448,32,0.588709,0.314810,0.202090,0.469477,0.506810,0.307770,0.242440,0.685190,0.797910,0.530523,0.493190,0.212269,0.156135,0.000000,0.173811,0.010076,1.000000,BAAI_bge_large_en_v1.5_hierarchical_section_c448_o32/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,fixed_token,448,32,0.589333,0.310390,0.200750,0.470639,0.483980,0.317230,0.224470,0.689610,0.799250,0.529361,0.516020,0.292406,0.000000,0.000000,0.246908,0.081109,1.000000,intfloat_e5_small_fixed_token_c448_o32/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_large_en_v1.5,recursive_token,448,64,0.589558,0.305380,0.196660,0.457633,0.508100,0.299370,0.228150,0.694620,0.803340,0.542367,0.491900,0.237900,0.019778,0.000000,0.217057,0.042025,1.000000,BAAI_bge_large_en_v1.5_recursive_token_c448_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_large,fixed_token,448,64,0.589720,0.306480,0.194150,0.460887,0.502050,0.302520,0.225320,0.693520,0.805850,0.539113,0.497950,0.255190,0.000000,0.000000,0.246827,0.050643,1.000000,intfloat_e5_large_fixed_token_c448_o64/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
BAAI_bge_base_en_v1.5,fixed_token,448,16,0.589777,0.310180,0.202060,0.461954,0.503640,0.307770,0.229520,0.689820,0.797940,0.538046,0.496360,0.254248,0.072342,0.000000,0.206401,0.041739,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c448_o16/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_base,fixed_token,384,0,0.589812,0.306970,0.191480,0.467828,0.505990,0.305670,0.226160,0.693030,0.808520,0.532172,0.494010,0.260117,0.012400,0.000000,0.205080,0.015120,1.000000,intfloat_e5_base_fixed_token_c384_o0/results/intfloat__e5-base_b533fe4636f4a2507c08ddab40644d20b0006d6a/intfloat__e5-base/b533fe4636f4a2507c08ddab40644d20b0006d6a
intfloat_e5_large,semantic_fixed,448,0,0.589972,0.307640,0.194920,0.468698,0.478060,0.311970,0.236660,0.692360,0.805080,0.531302,0.521940,0.241401,0.000000,0.000000,0.255707,0.009902,1.000000,intfloat_e5_large_semantic_fixed_c448_o0/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1,recursive_token,384,16,0.589986,0.306800,0.196090,0.471441,0.500520,0.316180,0.232670,0.693200,0.803910,0.528559,0.499480,0.264122,0.025073,0.000000,0.203291,0.016611,1.000000,nomic_ai_nomic_embed_text_v1_recursive_token_c384_o16/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_base_en_v1.5,fixed_token,448,32,0.590087,0.306500,0.196410,0.470670,0.502330,0.323530,0.229100,0.693500,0.803590,0.529330,0.497670,0.291874,0.000000,0.000000,0.239072,0.055783,1.000000,BAAI_bge_base_en_v1.5_fixed_token_c448_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
intfloat_e5_small,fixed_token,448,16,0.590308,0.316310,0.204720,0.484307,0.488850,0.331930,0.225630,0.683690,0.795280,0.515693,0.511150,0.320248,0.097888,0.000000,0.204144,0.047443,1.000000,intfloat_e5_small_fixed_token_c448_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,448,16,0.590583,0.306140,0.196400,0.457895,0.489730,0.301470,0.233930,0.693860,0.803600,0.542105,0.510270,0.224036,0.023735,0.000000,0.210607,0.030708,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c448_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_base_en_v1.5,hierarchical_section,448,0,0.590677,0.305370,0.194910,0.469833,0.490320,0.316180,0.233400,0.694630,0.805090,0.530167,0.509680,0.261813,0.000000,0.000000,0.210697,-0.011247,1.000000,BAAI_bge_base_en_v1.5_hierarchical_section_c448_o0/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
BAAI_bge_large_en_v1.5,hierarchical_section,448,48,0.590717,0.306660,0.195380,0.465551,0.501100,0.308820,0.236030,0.693340,0.804620,0.534449,0.498900,0.235704,0.053393,0.000000,0.189806,0.000969,1.000000,BAAI_bge_large_en_v1.5_hierarchical_section_c448_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
nomic_ai_nomic_embed_text_v1.5,hierarchical_section,448,32,0.591552,0.308650,0.198380,0.477571,0.489630,0.324580,0.233090,0.691350,0.801620,0.522429,0.510370,0.281872,0.054945,0.000000,0.206784,0.035546,1.000000,nomic_ai_nomic_embed_text_v1.5_hierarchical_section_c448_o32/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_small,recursive_token,448,16,0.591597,0.311240,0.200390,0.467078,0.487370,0.304620,0.226260,0.688760,0.799610,0.532922,0.512630,0.257239,0.086310,0.000000,0.215003,0.064530,1.000000,intfloat_e5_small_recursive_token_c448_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1,recursive_token,384,0,0.592033,0.309890,0.197150,0.472282,0.506070,0.309870,0.234450,0.690110,0.802850,0.527718,0.493930,0.243392,0.131580,0.000000,0.183008,0.018648,1.000000,nomic_ai_nomic_embed_text_v1_recursive_token_c384_o0/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
nomic_ai_nomic_embed_text_v1,fixed_token,384,32,0.592447,0.303440,0.190370,0.461797,0.507740,0.302520,0.233510,0.696560,0.809630,0.538203,0.492260,0.228117,0.052345,0.000000,0.205022,0.030982,1.000000,nomic_ai_nomic_embed_text_v1_fixed_token_c384_o32/results/nomic-ai__nomic-embed-text-v1_0759316f275aa0cb93a5b830973843ca66babcf5/nomic-ai__nomic-embed-text-v1/0759316f275aa0cb93a5b830973843ca66babcf5
BAAI_bge_large_en_v1.5,fixed_token,448,64,0.592688,0.310890,0.198800,0.470018,0.515250,0.322480,0.231510,0.689110,0.801200,0.529982,0.484750,0.282095,0.135402,0.000000,0.193012,0.040185,1.000000,BAAI_bge_large_en_v1.5_fixed_token_c448_o64/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,recursive_token,448,0,0.592935,0.310970,0.199520,0.479924,0.486000,0.327730,0.226370,0.689030,0.800480,0.520076,0.514000,0.309279,0.078080,0.000000,0.212597,0.056426,1.000000,intfloat_e5_small_recursive_token_c448_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
nomic_ai_nomic_embed_text_v1.5,recursive_token,448,64,0.593074,0.301140,0.193190,0.455049,0.498480,0.301470,0.225630,0.698860,0.806810,0.544951,0.501520,0.251567,0.000000,0.000000,0.259079,0.064315,1.000000,nomic_ai_nomic_embed_text_v1.5_recursive_token_c448_o64/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
BAAI_bge_large_en_v1.5,semantic_fixed,448,48,0.593852,0.312480,0.196760,0.490711,0.498370,0.340340,0.247690,0.687520,0.803240,0.509289,0.501630,0.272228,0.182328,0.000000,0.164604,-0.002139,1.000000,BAAI_bge_large_en_v1.5_semantic_fixed_c448_o48/results/BAAI__bge-large-en-v1.5_d4aa6901d3a41ba39fb536a557fa166f842b0e09/BAAI__bge-large-en-v1.5/d4aa6901d3a41ba39fb536a557fa166f842b0e09
intfloat_e5_small,semantic_fixed,448,16,0.593907,0.305590,0.192230,0.484915,0.464920,0.327730,0.237820,0.694410,0.807770,0.515085,0.535080,0.274342,0.022698,0.000000,0.219348,0.047775,1.000000,intfloat_e5_small_semantic_fixed_c448_o16/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,hierarchical_section,448,16,0.593961,0.298700,0.185970,0.446133,0.494280,0.284660,0.229940,0.701300,0.814030,0.553867,0.505720,0.192229,0.000000,0.000000,0.224789,0.031451,1.000000,intfloat_e5_large_hierarchical_section_c448_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
intfloat_e5_small,hierarchical_section,448,0,0.594271,0.303970,0.191390,0.473420,0.468570,0.311970,0.227520,0.696030,0.808610,0.526580,0.531430,0.270699,0.000000,0.000000,0.245092,0.030530,1.000000,intfloat_e5_small_hierarchical_section_c448_o0/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
intfloat_e5_large,semantic_fixed,448,16,0.594307,0.302140,0.190320,0.466655,0.467700,0.305670,0.233720,0.697860,0.809680,0.533345,0.532300,0.235385,0.000000,0.000000,0.211736,0.005545,1.000000,intfloat_e5_large_semantic_fixed_c448_o16/results/intfloat__e5-large_4dc6d853a804b9c8886ede6dda8a073b7dc08a81/intfloat__e5-large/4dc6d853a804b9c8886ede6dda8a073b7dc08a81
nomic_ai_nomic_embed_text_v1.5,fixed_token,384,0,0.594802,0.299650,0.188160,0.452258,0.492610,0.292020,0.223320,0.700350,0.811840,0.547742,0.507390,0.235258,0.000000,0.000000,0.244119,-0.003806,1.000000,nomic_ai_nomic_embed_text_v1.5_fixed_token_c384_o0/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
intfloat_e5_small,fixed_token,448,48,0.594948,0.303900,0.193170,0.471454,0.475510,0.315130,0.220380,0.696100,0.806830,0.528546,0.524490,0.300670,0.000000,0.000000,0.256648,0.077908,1.000000,intfloat_e5_small_fixed_token_c448_o48/results/intfloat__e5-small_e272f3049e853b47cb5ca3952268c6662abda68f/intfloat__e5-small/e272f3049e853b47cb5ca3952268c6662abda68f
BAAI_bge_base_en_v1.5,semantic_fixed,448,32,0.594972,0.300920,0.186630,0.482734,0.478830,0.329830,0.238660,0.699080,0.813370,0.517266,0.521170,0.276415,0.000960,0.000000,0.208976,0.018336,1.000000,BAAI_bge_base_en_v1.5_semantic_fixed_c448_o32/results/BAAI__bge-base-en-v1.5_a5beb1e3e68b9ab74eb54cfd186867f64f240e1a/BAAI__bge-base-en-v1.5/a5beb1e3e68b9ab74eb54cfd186867f64f240e1a
nomic_ai_nomic_embed_text_v1.5,fixed_token,384,16,0.595162,0.298010,0.189820,0.449406,0.491890,0.289920,0.224050,0.701990,0.810180,0.550594,0.508110,0.227201,0.000000,0.000000,0.230763,0.029464,1.000000,nomic_ai_nomic_embed_text_v1.5_fixed_token_c384_o16/results/nomic-ai__nomic-embed-text-v1.5_b0753ae76394dd36bcfb912a46018088bca48be0/nomic-ai__nomic-embed-text-v1.5/b0753ae76394dd36bcfb912a46018088bca48be0
